Arreglo Aleatorio
Tamaño de arreglo,Algoritmo,Tiempo (ms),Comparaciones,Intercambios
Tamaño de arreglo,Algoritmo,Tiempo (ms),Comparaciones,Intercambios
770 | QuickSort | 0,0358 | 7884 | 4579
770 | BubbleSort | 0,0013 | 769 | 0
770 | SelectionSort | 0,1680 | 296065 | 0
770 | MergeSort | 0,0404 | 3857 | 0
770 | InsertionSort | 0,0022 | 769 | 0
642 | QuickSort | 0,0378 | 6359 | 3401
642 | BubbleSort | 0,0012 | 641 | 0
642 | SelectionSort | 0,1488 | 205761 | 0
642 | InsertionSort | 0,0022 | 641 | 0
642 | MergeSort | 0,0336 | 3153 | 0
258 | QuickSort | 0,0186 | 1993 | 1211
258 | BubbleSort | 0,0007 | 257 | 0
258 | SelectionSort | 0,0183 | 33153 | 0
258 | MergeSort | 0,0147 | 1041 | 0
258 | InsertionSort | 0,0010 | 257 | 0
3973 | QuickSort | 0,2016 | 52234 | 26411
3973 | BubbleSort | 0,0068 | 3972 | 0
3973 | SelectionSort | 3,8458 | 7890378 | 0
3973 | InsertionSort | 0,0108 | 3972 | 0
3973 | MergeSort | 0,3294 | 24035 | 0
10 | QuickSort | 0,0063 | 27 | 25
10 | BubbleSort | 0,0001 | 9 | 0
10 | SelectionSort | 0,0003 | 45 | 0
10 | MergeSort | 0,0052 | 19 | 0
10 | InsertionSort | 0,0001 | 9 | 0
12 | QuickSort | 0,0036 | 33 | 30
12 | BubbleSort | 0,0001 | 11 | 0
12 | SelectionSort | 0,0002 | 66 | 0
12 | InsertionSort | 0,0000 | 11 | 0
12 | MergeSort | 0,0066 | 24 | 0
14 | QuickSort | 0,0041 | 43 | 23
14 | BubbleSort | 0,0001 | 13 | 0
14 | SelectionSort | 0,0004 | 91 | 0
14 | InsertionSort | 0,0001 | 13 | 0
14 | MergeSort | 0,0047 | 29 | 0
42510 | QuickSort | 3,0586 | 781208 | 411032
42510 | BubbleSort | 1,4611 | 42509 | 0
42510 | SelectionSort | 414,2896 | 903528795 | 0
42510 | MergeSort | 3,6095 | 338845 | 0
42510 | InsertionSort | 1,5485 | 42509 | 0
17 | QuickSort | 0,0043 | 62 | 56
17 | BubbleSort | 0,0002 | 16 | 0
17 | SelectionSort | 0,0004 | 136 | 0
17 | InsertionSort | 0,0001 | 16 | 0
17 | MergeSort | 0,0042 | 37 | 0
20 | QuickSort | 0,0079 | 71 | 58
20 | BubbleSort | 0,0002 | 19 | 0
20 | SelectionSort | 0,0004 | 190 | 0
20 | MergeSort | 0,0050 | 48 | 0
20 | InsertionSort | 0,0002 | 19 | 0
149 | QuickSort | 0,0133 | 1006 | 577
149 | BubbleSort | 0,0003 | 148 | 0
149 | SelectionSort | 0,0089 | 11026 | 0
149 | MergeSort | 0,0072 | 574 | 0
149 | InsertionSort | 0,0007 | 148 | 0
20501 | QuickSort | 2,1394 | 349453 | 196065
20501 | BubbleSort | 0,0700 | 20500 | 0
20501 | SelectionSort | 104,3072 | 210135250 | 0
20501 | MergeSort | 2,0164 | 151804 | 0
20501 | InsertionSort | 0,0830 | 20500 | 0
535 | QuickSort | 0,0429 | 5358 | 2793
535 | BubbleSort | 0,0015 | 534 | 0
535 | SelectionSort | 0,1094 | 142845 | 0
535 | MergeSort | 0,0266 | 2486 | 0
535 | InsertionSort | 0,0011 | 534 | 0
24 | QuickSort | 0,0060 | 82 | 57
24 | BubbleSort | 0,0001 | 23 | 0
24 | SelectionSort | 0,0005 | 276 | 0
24 | MergeSort | 0,0040 | 60 | 0
24 | InsertionSort | 0,0001 | 23 | 0
24601 | QuickSort | 1,8080 | 420512 | 227197
24601 | BubbleSort | 8,9541 | 24600 | 0
24601 | SelectionSort | 133,8071 | 302592300 | 0
24601 | MergeSort | 11,0123 | 184616 | 0
24601 | InsertionSort | 9,0147 | 24600 | 0
924 | QuickSort | 0,0587 | 10317 | 5112
924 | BubbleSort | 0,0017 | 923 | 0
924 | SelectionSort | 0,3288 | 426426 | 0
924 | MergeSort | 0,0378 | 4704 | 0
924 | InsertionSort | 0,0046 | 923 | 0
14237 | QuickSort | 0,6377 | 230986 | 131686
14237 | BubbleSort | 0,0277 | 14236 | 0
14237 | SelectionSort | 44,4473 | 101338966 | 0
14237 | InsertionSort | 0,0698 | 14236 | 0
14237 | MergeSort | 0,6231 | 100866 | 0
29 | QuickSort | 0,0041 | 136 | 80
29 | BubbleSort | 0,0002 | 28 | 0
29 | SelectionSort | 0,0006 | 406 | 0
29 | MergeSort | 0,0046 | 75 | 0
29 | InsertionSort | 0,0001 | 28 | 0
61214 | QuickSort | 4,4290 | 1163406 | 657808
61214 | BubbleSort | 0,1877 | 61213 | 0
61214 | SelectionSort | 987,0754 | 1873546291 | 0
61214 | InsertionSort | 0,2051 | 61213 | 0
61214 | MergeSort | 5,2922 | 494309 | 0
9887 | QuickSort | 0,3553 | 150767 | 81684
9887 | BubbleSort | 0,0130 | 9886 | 0
9887 | SelectionSort | 21,6363 | 48871441 | 0
9887 | InsertionSort | 0,0271 | 9886 | 0
9887 | MergeSort | 0,7007 | 68170 | 0
4768 | QuickSort | 0,2211 | 74459 | 39618
4768 | BubbleSort | 0,0062 | 4767 | 0
4768 | SelectionSort | 5,0748 | 11364528 | 0
4768 | InsertionSort | 0,0242 | 4767 | 0
4768 | MergeSort | 0,1505 | 30288 | 0
35 | QuickSort | 0,0068 | 162 | 92
35 | BubbleSort | 0,0001 | 34 | 0
35 | SelectionSort | 0,0008 | 595 | 0
35 | InsertionSort | 0,0002 | 34 | 0
35 | MergeSort | 0,0050 | 96 | 0
42 | QuickSort | 0,0056 | 214 | 164
42 | BubbleSort | 0,0002 | 41 | 0
42 | SelectionSort | 0,0012 | 861 | 0
42 | InsertionSort | 0,0002 | 41 | 0
42 | MergeSort | 0,0055 | 125 | 0
8239 | QuickSort | 0,4165 | 133799 | 70559
8239 | BubbleSort | 0,0160 | 8238 | 0
8239 | SelectionSort | 15,0006 | 33936441 | 0
8239 | MergeSort | 0,2717 | 53783 | 0
8239 | InsertionSort | 0,0455 | 8238 | 0
50 | QuickSort | 0,0108 | 242 | 166
50 | BubbleSort | 0,0001 | 49 | 0
50 | SelectionSort | 0,0016 | 1225 | 0
50 | MergeSort | 0,0055 | 153 | 0
50 | InsertionSort | 0,0002 | 49 | 0
179 | QuickSort | 0,0197 | 1406 | 836
179 | BubbleSort | 0,0004 | 178 | 0
179 | SelectionSort | 0,0170 | 15931 | 0
179 | InsertionSort | 0,0005 | 178 | 0
179 | MergeSort | 0,0094 | 720 | 0
1331 | QuickSort | 0,0912 | 16358 | 8900
1331 | BubbleSort | 0,0027 | 1330 | 0
1331 | SelectionSort | 0,5737 | 885115 | 0
1331 | InsertionSort | 0,0041 | 1330 | 0
1331 | MergeSort | 0,0791 | 7286 | 0
310 | QuickSort | 0,0199 | 2540 | 1568
310 | BubbleSort | 0,0007 | 309 | 0
310 | SelectionSort | 0,0426 | 47895 | 0
310 | MergeSort | 0,0183 | 1363 | 0
310 | InsertionSort | 0,0007 | 309 | 0
60 | QuickSort | 0,0129 | 385 | 250
60 | BubbleSort | 0,0003 | 59 | 0
60 | SelectionSort | 0,0022 | 1770 | 0
60 | MergeSort | 0,0060 | 184 | 0
60 | InsertionSort | 0,0003 | 59 | 0
17084 | QuickSort | 1,8650 | 262169 | 150994
17084 | BubbleSort | 0,0315 | 17083 | 0
17084 | SelectionSort | 65,3742 | 145922986 | 0
17084 | InsertionSort | 0,0914 | 17083 | 0
17084 | MergeSort | 1,8526 | 122016 | 0
1597 | QuickSort | 0,1041 | 18987 | 9994
1597 | BubbleSort | 0,0026 | 1596 | 0
1597 | SelectionSort | 0,6133 | 1274406 | 0
1597 | InsertionSort | 0,0087 | 1596 | 0
1597 | MergeSort | 0,0838 | 8882 | 0
446 | QuickSort | 0,0323 | 4259 | 2350
446 | BubbleSort | 0,0012 | 445 | 0
446 | SelectionSort | 0,0944 | 99235 | 0
446 | MergeSort | 0,0325 | 2043 | 0
446 | InsertionSort | 0,0020 | 445 | 0
51012 | QuickSort | 3,9704 | 963919 | 537766
51012 | BubbleSort | 0,1098 | 51011 | 0
51012 | SelectionSort | 651,9469 | 1301086566 | 0
51012 | InsertionSort | 0,2064 | 51011 | 0
51012 | MergeSort | 4,5642 | 411240 | 0
2759 | QuickSort | 0,1264 | 37202 | 22139
2759 | BubbleSort | 0,0045 | 2758 | 0
2759 | SelectionSort | 1,8366 | 3804661 | 0
2759 | MergeSort | 0,0883 | 16566 | 0
2759 | InsertionSort | 0,0139 | 2758 | 0
72 | QuickSort | 0,0072 | 513 | 258
72 | BubbleSort | 0,0002 | 71 | 0
72 | SelectionSort | 0,0023 | 2556 | 0
72 | InsertionSort | 0,0004 | 71 | 0
72 | MergeSort | 0,0063 | 236 | 0
29521 | QuickSort | 2,1258 | 519880 | 258659
29521 | BubbleSort | 0,0602 | 29520 | 0
29521 | SelectionSort | 204,9733 | 435729960 | 0
29521 | InsertionSort | 0,1459 | 29520 | 0
29521 | MergeSort | 1,6452 | 224137 | 0
6866 | QuickSort | 0,3825 | 96396 | 54722
6866 | BubbleSort | 0,0093 | 6865 | 0
6866 | SelectionSort | 10,9205 | 23567545 | 0
6866 | MergeSort | 0,2251 | 45311 | 0
6866 | InsertionSort | 0,0188 | 6865 | 0
1109 | QuickSort | 0,0741 | 13165 | 7321
1109 | BubbleSort | 0,0018 | 1108 | 0
1109 | SelectionSort | 0,3518 | 614386 | 0
1109 | MergeSort | 0,0484 | 5800 | 0
1109 | InsertionSort | 0,0048 | 1108 | 0
86 | QuickSort | 0,0075 | 601 | 274
86 | BubbleSort | 0,0002 | 85 | 0
86 | SelectionSort | 0,0032 | 3655 | 0
86 | InsertionSort | 0,0003 | 85 | 0
86 | MergeSort | 0,0079 | 301 | 0
215 | QuickSort | 0,0125 | 1614 | 874
215 | BubbleSort | 0,0004 | 214 | 0
215 | SelectionSort | 0,0169 | 23005 | 0
215 | MergeSort | 0,0165 | 881 | 0
215 | InsertionSort | 0,0007 | 214 | 0
11864 | QuickSort | 0,5499 | 193989 | 97204
11864 | BubbleSort | 0,0337 | 11863 | 0
11864 | SelectionSort | 31,2252 | 70371316 | 0
11864 | InsertionSort | 0,0502 | 11863 | 0
11864 | MergeSort | 0,4824 | 83388 | 0
5722 | QuickSort | 0,2967 | 81851 | 41092
5722 | BubbleSort | 0,0092 | 5721 | 0
5722 | SelectionSort | 7,5188 | 16367781 | 0
5722 | MergeSort | 0,2330 | 37323 | 0
5722 | InsertionSort | 0,0125 | 5721 | 0
35425 | QuickSort | 2,3429 | 641392 | 335324
35425 | BubbleSort | 0,1179 | 35424 | 0
35425 | SelectionSort | 290,6102 | 627447600 | 0
35425 | MergeSort | 2,6601 | 273692 | 0
35425 | InsertionSort | 0,1418 | 35424 | 0
103 | QuickSort | 0,0087 | 629 | 366
103 | BubbleSort | 0,0003 | 102 | 0
103 | SelectionSort | 0,0056 | 5253 | 0
103 | InsertionSort | 0,0004 | 102 | 0
103 | MergeSort | 0,0081 | 369 | 0
3311 | QuickSort | 0,1786 | 44327 | 22696
3311 | BubbleSort | 0,0056 | 3310 | 0
3311 | SelectionSort | 2,6293 | 5479705 | 0
3311 | InsertionSort | 0,0099 | 3310 | 0
3311 | MergeSort | 0,1450 | 20140 | 0
73457 | QuickSort | 4,8349 | 1405163 | 782623
73457 | BubbleSort | 0,2116 | 73456 | 0
73457 | SelectionSort | 1332,7649 | 2697928696 | 0
73457 | InsertionSort | 0,3037 | 73456 | 0
73457 | MergeSort | 5,4415 | 608153 | 0
372 | QuickSort | 0,0183 | 3451 | 1922
372 | BubbleSort | 0,0006 | 371 | 0
372 | SelectionSort | 0,0532 | 69006 | 0
372 | MergeSort | 0,0176 | 1684 | 0
372 | InsertionSort | 0,0009 | 371 | 0
2299 | QuickSort | 0,1033 | 28025 | 14683
2299 | BubbleSort | 0,0045 | 2298 | 0
2299 | SelectionSort | 1,2455 | 2641551 | 0
2299 | InsertionSort | 0,0083 | 2298 | 0
2299 | MergeSort | 0,1208 | 13287 | 0
124 | QuickSort | 0,0108 | 972 | 412
124 | BubbleSort | 0,0003 | 123 | 0
124 | SelectionSort | 0,0096 | 7626 | 0
124 | InsertionSort | 0,0003 | 123 | 0
124 | MergeSort | 0,0087 | 440 | 0
1916 | QuickSort | 0,0843 | 23884 | 13662
1916 | BubbleSort | 0,0041 | 1915 | 0
1916 | SelectionSort | 1,0041 | 1834570 | 0
1916 | InsertionSort | 0,0078 | 1915 | 0
1916 | MergeSort | 0,1136 | 10676 | 0

Arreglo Inverso
Tamaño de arreglo,Algoritmo,Tiempo (ms),Comparaciones,Intercambios
770 | QuickSort | 0,0356 | 7612 | 4345
770 | BubbleSort | 0,7024 | 296065 | 296065
770 | SelectionSort | 0,2421 | 296065 | 385
770 | MergeSort | 0,0503 | 3589 | 3589
770 | InsertionSort | 0,4283 | 296065 | 296065
642 | QuickSort | 0,0487 | 6313 | 3520
642 | BubbleSort | 0,5161 | 205761 | 205761
642 | SelectionSort | 0,2317 | 205761 | 321
642 | InsertionSort | 0,2188 | 205761 | 205761
642 | MergeSort | 0,0489 | 2885 | 2885
258 | QuickSort | 0,0194 | 1953 | 1083
258 | BubbleSort | 0,2728 | 33153 | 33153
258 | SelectionSort | 0,0357 | 33153 | 129
258 | MergeSort | 0,0149 | 1027 | 1027
258 | InsertionSort | 0,0685 | 33153 | 33153
3973 | QuickSort | 0,3223 | 52999 | 28867
3973 | BubbleSort | 18,2937 | 7890378 | 7890377
3973 | SelectionSort | 3,5255 | 7890378 | 1987
3973 | InsertionSort | 13,0847 | 7890378 | 7890377
3973 | MergeSort | 0,2334 | 23519 | 23518
10 | QuickSort | 0,0065 | 21 | 12
10 | BubbleSort | 0,0280 | 45 | 45
10 | SelectionSort | 0,0002 | 45 | 5
10 | MergeSort | 0,0045 | 15 | 15
10 | InsertionSort | 0,0002 | 45 | 45
12 | QuickSort | 0,0044 | 36 | 21
12 | BubbleSort | 0,0196 | 66 | 66
12 | SelectionSort | 0,0003 | 66 | 6
12 | InsertionSort | 0,0003 | 66 | 66
12 | MergeSort | 0,0050 | 20 | 20
14 | QuickSort | 0,0032 | 60 | 46
14 | BubbleSort | 0,0127 | 91 | 91
14 | SelectionSort | 0,0004 | 91 | 7
14 | InsertionSort | 0,0002 | 91 | 91
14 | MergeSort | 0,0046 | 25 | 25
42510 | QuickSort | 3,3727 | 773683 | 431008
42510 | BubbleSort | 3369,3416 | 903528795 | 903528779
42510 | SelectionSort | 534,2537 | 903528795 | 21263
42510 | MergeSort | 2,5633 | 318300 | 318284
42510 | InsertionSort | 1948,8139 | 903528795 | 903528779
17 | QuickSort | 0,0062 | 54 | 29
